# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,test_type,strided,target,num_hosts FROM experiment WHERE  !isnull(write_total_time_max) && mpihost like 'rrz' && test_type=2 && isnull(error) && target rlike 'stat' && total_size_mb>20*1000 && total_size_mb<22*1024 && isnull(user_error) (1239381515)
# xpoint ypoint ydev
# N-1, strided, PanFS yaxis 1
2 2.35146085188517 0.0145411051592101
100 17.4591917947352 7.37254076590296
200 25.6300587402307 2.95862590852597
300 25.6165332089503 3.21791497401375
400 25.3048511978722 3.82961856256218
500 26.0847661341074 1.47738887778806
800 25.8020207722687 0


# N-1, strided, PanFS yaxis 2


# N-1, strided, PLFS yaxis 1
2 109.048711395952 0.499347165474063
4 108.251580438506 0
6 102.18542154187 0
8 101.831805999612 0
10 130.572468711547 0
12 154.733446160355 0
14 183.591964069602 0
16 207.406379662534 0
18 226.192803473347 0
20 246.928152961163 0
22 246.381984431854 0.07128683798868
24 269.267086424718 5.00789837453834
26 293.189450226558 4.51061983830328
28 322.425364140072 0.804854605538168
30 346.46771478737 1.48904865524364
32 376.577895855713 2.22475210236607
34 386.702221390585 5.18884301245836
36 417.18801247563 0
38 405.765335282655 19.5710802588185
40 437.944964895583 20.0854974067591
42 455.727144989434 12.8062914516994
44 453.410388656204 28.3730831997487
46 485.79530719281 16.2382046907927
48 498.140633521028 8.84837420327423
50 500.150608174264 9.66107423739581
52 506.827225283681 42.3512341836786
54 542.263585243781 19.5875878571997
56 543.189130127531 22.2061683688045
58 505.233471189295 0.107821233201179
60 521.617056361749 23.3481114659898
62 545.999185000587 21.720554854482
64 548.361085926405 1.07404463342061
66 545.026476651695 12.0682668341122
68 544.901738935495 9.68465555969397
70 553.418529321534 6.13829522524964
72 565.794001640258 27.9252826678113
74 593.696553498386 20.6385727506805
76 581.279882171823 40.7160111018937
78 597.272803351593 29.7193184858901
80 593.640671722418 8.63502991304011
82 592.498112385891 4.90122650820058
84 615.015817366723 1.48683031809594
86 596.979981095173 3.86097147580597
88 625.592871504024 7.27991240445533
90 613.006164677908 8.67551992122253
92 607.177224524658 11.6567071333663
94 624.472419429603 0
96 613.335769309101 0
