# SELECT write_total_time_max,hints,mpihome,mpihost,obj_size,total_size_mb,left(target,10) as target,read_total_time_max,num_hosts FROM experiment WHERE  !isnull(read_total_time_max) && mpihost like 'rrz' && description like 'nm_restart'   && isnull(user_error) (1239518457)
# xpoint ypoint ydev
# target=/net/scrat yaxis 1
224 338.13811135391 0
226 362.635571859507 0
228 419.123473346915 0
230 342.370483584805 0
232 377.315202989701 0
234 348.407857925655 0
236 430.249413860621 0
238 347.178105237452 0
240 348.145212994818 0
242 309.437828069613 0
244 401.600998024743 0
246 332.616425739148 0
248 359.386463441604 0
252 406.032151382732 0
254 413.974134705805 0
256 449.189658879961 0
258 414.009312034044 0
260 366.484584462398 0
262 442.624439672788 0
264 356.439556842459 0
266 419.050699243441 0
268 432.072341341709 0
270 428.174739254439 0
272 428.259705264567 0
274 410.999026368354 0
276 392.542375480984 0
278 373.696276745264 0
280 428.996265387985 0
282 411.836754395492 0
284 419.594008728218 0
286 390.352817352573 0
290 395.544375600134 0
292 364.093643390998 0
294 373.57164747603 0
296 379.803901561181 0
298 373.720376335746 0
300 349.047004664845 0
302 341.550923415042 0
304 393.988161124212 0
306 360.10382283997 0
308 399.743445060341 0
310 400.40298916233 0
312 393.851836177212 0
314 366.075674206915 0
316 381.545906868274 0
318 365.141038540306 0
320 365.900181089145 0
322 292.772701003084 0
324 315.470321435614 0
326 387.61966433397 0
328 363.829980142187 0
330 352.123238661383 0
332 344.012082683727 0
334 370.491797343143 0
336 341.534882867188 0
338 356.237816764133 0
340 366.092557448186 0
342 343.096837576889 0
344 350.953446839726 0
346 341.299096224348 0
348 329.708924937852 0
350 345.715578731222 0
352 365.938947338327 0
354 361.391688780366 0
356 354.253905411859 0
358 361.989806291247 0
360 376.372071138167 0
362 383.412597363691 0
364 384.127776204046 0
366 370.004445713501 0
368 349.541519389376 0
370 342.672623094105 0
372 346.346026333239 0
374 359.806217084678 0
376 328.788260739019 0
380 330.044702806137 0
382 353.265182200203 0
384 359.611806071724 0
